Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z,0.331121919
63.28,0,9.981139,5,-0.594071,10,10.036118,10,5.049655,5,30.392976,10,10.033347,10,5.055716,5,0.179832,0.273616,0.173065,0.019015,-0.252345,-0.031583,0.643344286
48.65,0,9.933516,10,-0.585951,10,9.946372,10,4.764364,5,30.553695,5,9.975122,10,4.908002,5,0.183377,0.278773,0.171131,0.019981,-0.251701,-0.030939,0.668568423
95.66,0,4.983557,5,-0.594071,10,10.005171,10,4.970408,5,31.04327,10,5.161068,5,10.122585,10,0.17242,0.261369,0.21335,0.018048,-0.295853,-0.03964,0.102891692
23.98,0,4.994762,5,-0.60625,10,9.890667,10,9.969349,10,30.894914,5,5.023657,5,5.069651,5,0.201747,0.300688,0.1244,0.024816,-0.183055,-0.027394,0.103313963
43.58,0,5.014372,5,-0.587305,10,4.91129,5,4.983087,5,30.845462,5,9.998412,10,5.052929,5,0.184989,0.281673,0.178543,0.020304,-0.259436,-0.048342,0.326711072
83.75,0,5.01017,5,-0.592718,10,5.004131,5,10.105655,10,30.927058,5,4.99338,5,10.072418,10,0.169519,0.258791,0.220117,0.018692,-0.30101,-0.047053,0.85571075
126.74,0,10.024559,10,-0.596777,5,10.042308,10,5.100374,5,30.847935,10,10.044992,10,10.044547,10,0.161462,0.249123,0.238165,0.017081,-0.325181,-0.038351,0.451075003
88.75,0,10.017556,10,-0.594071,10,10.045402,10,10.099315,10,30.647654,5,4.862956,5,10.036186,10,0.166297,0.254279,0.211738,0.018048,-0.292953,-0.032873,0.629106996
67.03,0,10.007751,10,-0.591364,5,5.291938,5,10.061276,10,30.553695,10,10.038005,10,5.027845,5,0.174354,0.265559,0.176287,0.01837,-0.256535,-0.04093,0.501902424
2.7,0,2.022555,2,-0.51829,2,1.983702,2,1.978019,2,30.655072,2,1.979651,2,1.937002,2,0.191757,0.29682,0.127301,0.020948,-0.185311,-0.050598,0.042891254
94.93,0,10.000748,10,-0.590011,5,10.014455,10,5.024296,5,30.872661,10,4.904878,5,10.027825,10,0.169197,0.258147,0.210771,0.018048,-0.290052,-0.02965,0.819532939
41.8,0,4.994762,5,-0.588658,5,5.007225,5,4.973578,5,30.877606,5,10.024031,10,4.991613,5,0.185956,0.28264,0.174354,0.020304,-0.252023,-0.046731,0.669387345
72.97,0,10.003549,10,-0.596777,10,9.91852,10,9.982029,10,30.55864,10,9.986767,10,4.896853,5,0.17661,0.267493,0.174998,0.018692,-0.255246,-0.038029,0.969551387
133.2,0,9.990943,10,-0.607603,10,4.991752,5,9.982029,10,30.783647,10,9.998412,10,9.988806,10,0.157917,0.243644,0.241066,0.016436,-0.330337,-0.046086,0.657719882
124.93,0,9.979738,10,-0.596777,10,5.004131,5,4.8975,5,30.996291,10,9.998412,10,10.008316,10,0.160495,0.247189,0.240421,0.016759,-0.326792,-0.044152,0.133143293
124.49,0,9.92231,10,-0.594071,10,5.004131,5,4.90067,5,30.944366,10,9.795788,10,10.105863,10,0.159851,0.246867,0.239454,0.017081,-0.327437,-0.044152,0.72773925
128.01,0,4.997564,5,-0.594071,10,9.974224,10,4.929199,5,31.129811,10,10.028689,10,10.075205,10,0.164685,0.254924,0.242355,0.017403,-0.330982,-0.049953,0.648293791
122.12,0,4.998964,5,-0.590011,5,4.802975,5,5.017956,5,31.268277,10,9.93087,10,10.030612,10,0.164685,0.253957,0.242999,0.017725,-0.331304,-0.054788,0.916455133
137.591,0,9.990943,10,-0.600837,10,10.020645,10,10.026408,10,30.756448,10,10.033347,10,10.033399,10,0.159206,0.2459,0.239777,0.018048,-0.328081,-0.040607,0.059984553
133.82,0,4.993362,5,-0.600837,5,9.986603,10,10.016898,10,30.800955,10,10.010057,10,10.055696,10,0.162751,0.251379,0.244933,0.017081,-0.334849,-0.052209,0.322078014
87.67,0,4.99056,5,-0.595424,10,9.989698,10,10.086636,10,30.860298,5,5.009683,5,9.974871,10,0.17242,0.261047,0.217862,0.018692,-0.298109,-0.042863,0.721180804
77.78,0,5.01157,5,-0.591364,5,10.039213,10,5.128903,5,30.840517,5,5.042289,5,10.047335,10,0.173709,0.263625,0.218828,0.019015,-0.300365,-0.041896,0.214884833
52.38,0,9.21077,10,-0.588658,10,4.830827,5,9.867912,10,30.365777,5,9.823736,10,4.877344,5,0.178221,0.27136,0.176932,0.019015,-0.256857,-0.04093,0.762631333
26.34,0,8.265319,10,-0.594071,5,4.781312,5,4.856291,5,30.828154,10,4.779112,5,4.938659,5,0.199814,0.294564,0.123756,0.023204,-0.182088,-0.02546,0.147506066
108.95,0,10.048371,10,-0.588658,10,4.908195,5,5.23034,5,30.865243,5,9.998412,10,10.033399,10,0.16114,0.248156,0.23462,0.016436,-0.321958,-0.043508,0.43939394
107.61,0,4.998964,5,-0.592718,10,5.016509,5,5.005277,5,30.956729,5,10.014715,10,10.044547,10,0.166297,0.254924,0.237521,0.017725,-0.323569,-0.052209,0.103297579
81.29,0,9.757031,5,-0.591364,5,9.429556,5,6.095724,10,30.687216,5,5.175042,5,9.969297,10,0.170808,0.259758,0.21206,0.018048,-0.293275,-0.029005,0.717105896
39.4,0,5.356134,5,-0.596777,10,10.231085,10,10.143694,10,31.008654,10,5.079553,5,5.08916,5,0.198202,0.293275,0.119244,0.02256,-0.175321,-0.027394,0.415694239
39.74,0,5.008769,5,-0.59813,10,10.045402,10,10.058107,10,31.008654,10,5.000367,5,5.114244,5,0.199169,0.294887,0.121177,0.023204,-0.178543,-0.030294,0.380348619
30.72,0,9.990943,10,-0.595424,5,9.952561,10,5.065505,5,30.818263,10,5.03996,5,5.022271,5,0.196591,0.292308,0.115376,0.022882,-0.174998,-0.013213,0.850631213
59.43,0,5.413561,5,-0.581892,10,4.966994,5,5.347626,5,30.72925,10,10.086914,10,5.033419,5,0.182411,0.276839,0.178543,0.01837,-0.257502,-0.046731,0.816913679
130.6,0,10.098795,10,-0.604897,5,4.815354,5,10.029577,10,30.8059,10,10.00307,10,10.008316,10,0.157917,0.244611,0.243322,0.017081,-0.330982,-0.045764,0.466896156
50.29,0,5.049388,10,-0.594071,5,4.982468,5,10.035917,10,30.412757,5,10.005399,10,5.058503,5,0.184022,0.279095,0.181766,0.019981,-0.260402,-0.050598,0.847914971
11.85,0,4.984958,5,-0.569712,10,4.976278,5,4.935539,5,31.206462,5,5.005025,5,4.888492,5,0.195302,0.299398,0.148894,0.023849,-0.213994,-0.03255,0.910571849
32.67,0,9.953125,10,-0.600837,10,10.045402,10,5.113053,5,30.808373,10,4.874601,5,4.974891,5,0.196591,0.292308,0.116343,0.023849,-0.174676,-0.013536,0.254988246
95.03,0,10.003549,10,-0.588658,5,10.020645,10,5.014786,5,30.838044,10,4.907207,5,10.025038,10,0.169197,0.256213,0.209805,0.017081,-0.290052,-0.030294,0.201363608
18.23,0,5.014372,5,-0.61031,5,5.031983,5,10.020068,10,31.107558,5,5.032973,5,5.044567,5,0.199814,0.298109,0.130201,0.023526,-0.190468,-0.034484,0.448340268
10.75,0,10.009152,10,-0.573772,5,5.016509,5,4.960898,5,31.248496,5,4.998038,5,4.955382,5,0.192401,0.295531,0.144059,0.023526,-0.211094,-0.023526,0.7587145
1.3,0,1.99034,2,-0.535882,2,1.983702,2,1.95583,2,30.721832,2,1.986638,2,2.020613,2,0.19788,0.309711,0.136002,0.022882,-0.196269,-0.051565,0.722025236
126.5,0,9.895698,10,-0.599484,5,9.980414,10,4.770704,5,30.778702,10,9.998412,10,10.005529,10,0.161785,0.249445,0.237198,0.017403,-0.32647,-0.038674,0.874682679
12.68,0,9.940519,10,-0.615723,10,4.982468,5,5.049655,5,31.137229,5,5.023657,5,5.036206,5,0.191112,0.293597,0.141481,0.022882,-0.209482,-0.023849,0.045081108
132.45,0,9.811657,10,-0.592718,10,4.759649,5,9.680888,10,30.763866,10,9.900593,10,9.935852,10,0.158884,0.244611,0.243322,0.017403,-0.330982,-0.046408,0.381239996
100.06,0,4.991961,5,-0.594071,10,4.948426,5,10.001048,10,30.969092,10,4.979406,5,10.030612,10,0.169197,0.256857,0.218506,0.017725,-0.297465,-0.047697,0.866333913
16,0,4.993362,5,-0.615723,10,9.828773,10,4.90384,5,31.203989,5,4.921181,5,4.916363,5,0.206904,0.313257,0.138581,0.024171,-0.20497,-0.014503,0.572937698
112.7,0,9.999347,10,-0.592718,10,9.995887,10,5.135243,5,30.825681,5,10.019373,10,9.863389,10,0.163396,0.251701,0.233976,0.018048,-0.323569,-0.037707,0.665368422
92.48,0,9.940519,10,-0.583245,10,4.762744,5,4.856291,5,30.85288,10,4.890904,5,9.85224,10,0.167263,0.25299,0.212705,0.016759,-0.293275,-0.035773,0.178147554
108.1,0,4.993362,5,-0.590011,10,4.91129,5,4.973578,5,30.949311,5,9.95416,10,10.055696,10,0.16533,0.253635,0.238165,0.017403,-0.32647,-0.052854,0.42593035
22.5,0,9.888694,10,-0.604897,5,10.076349,10,10.058107,10,30.823209,5,5.037631,5,4.974891,5,0.19788,0.295531,0.120533,0.023849,-0.17951,-0.01837,0.061728936
108.18,0,4.986358,5,-0.592718,10,4.892721,5,4.954558,5,30.932003,5,9.97978,10,10.027825,10,0.165652,0.254279,0.239777,0.018048,-0.325181,-0.053498,0.640703013
110.63,0,9.972734,10,-0.596777,5,9.97113,10,4.799233,5,30.820736,5,9.975122,10,9.991593,10,0.163074,0.25009,0.233331,0.017403,-0.32228,-0.038029,0.118479985
7.53,0,2.016952,2,-0.511523,2,2.048691,2,1.974849,2,31.144647,2,2.058837,2,2.003891,2,0.19788,0.3052,0.12859,0.022237,-0.184022,-0.050598,0.496478344
46.23,0,5.001766,5,-0.592718,5,9.968035,10,4.938709,5,30.687216,5,9.989096,10,4.999975,5,0.187567,0.283284,0.178543,0.020948,-0.258147,-0.044797,0.289092716
133.55,0,5.003166,5,-0.595424,5,10.005171,10,10.020068,10,30.828154,10,10.00307,10,10.044547,10,0.162429,0.250412,0.244289,0.016436,-0.334849,-0.052209,0.080240508
8.37,0,1.983336,2,-0.51017,2,1.980608,2,2.000208,2,31.285585,2,1.979651,2,1.984382,2,0.198202,0.3052,0.128912,0.021593,-0.184989,-0.049953,0.104126851
52.23,0,5.003166,5,-0.594071,10,5.044362,5,9.877422,10,30.392976,5,9.905251,10,4.924724,5,0.1837,0.27845,0.181766,0.019337,-0.261692,-0.05092,0.792371495
56.15,0,5.008769,5,-0.599484,10,9.91233,10,9.9535,10,30.402866,5,9.972793,10,5.016697,5,0.183377,0.278128,0.178543,0.020304,-0.257824,-0.045764,0.751608754
50.75,0,10.027361,10,-0.59813,5,5.050551,5,10.001048,10,30.35836,5,9.982109,10,5.01391,5,0.17951,0.272327,0.174998,0.019015,-0.255246,-0.041574,0.118116872
18.97,0,10.017556,10,-0.607603,5,4.976278,5,9.975689,10,30.944366,5,5.007354,5,4.974891,5,0.196913,0.291986,0.123433,0.023204,-0.182088,-0.023204,0.665781019
99.24,0,9.981139,10,-0.588658,5,5.001036,5,9.966179,10,30.889969,10,5.042289,5,9.910769,10,0.165652,0.251056,0.212705,0.017403,-0.291019,-0.037062,0.418698349
78.79,0,9.997947,10,-0.591364,5,9.968035,10,5.049655,5,30.714414,5,4.944471,5,9.96651,10,0.170486,0.259436,0.213027,0.01837,-0.292308,-0.029005,0.929138564
12.62,0,10.094593,10,-0.623842,10,4.951521,5,4.989427,5,31.065524,5,4.986393,5,4.983252,5,0.191757,0.294242,0.14277,0.022882,-0.208838,-0.023526,0.764201552
27.21,0,10.04697,10,-0.595424,5,5.041267,5,4.964068,5,30.86277,10,4.984064,5,5.030632,5,0.195946,0.291019,0.120211,0.022237,-0.177576,-0.019659,0.963442596
133.21,0,9.990943,10,-0.59813,10,4.963899,5,9.959839,10,30.838044,10,9.991425,10,10.08914,10,0.158562,0.242999,0.240421,0.015469,-0.330015,-0.046408,0.559097045
76.46,0,9.752829,10,-0.584598,10,4.787501,5,4.859461,5,30.803428,5,4.956116,5,9.99438,10,0.168875,0.255891,0.215606,0.017725,-0.296176,-0.038029,0.863351158
54.71,0,10.052573,10,-0.59813,5,10.02374,10,10.026408,10,30.316325,5,10.017044,10,5.04178,5,0.181121,0.273294,0.174354,0.019659,-0.251701,-0.036095,0.592150362
21.42,0,5.477992,5,-0.613016,5,9.398609,10,10.001048,10,30.90975,5,4.99338,5,4.986039,5,0.198847,0.296498,0.125045,0.023204,-0.182733,-0.028361,0.858305604
86.42,0,9.525921,10,-0.600837,5,10.054687,10,9.93131,10,30.625401,5,4.844324,5,9.983232,10,0.167908,0.255568,0.215283,0.019015,-0.294886,-0.034484,0.957131321
16.06,0,4.994762,5,-0.611663,10,9.878288,10,5.027466,5,31.159482,5,5.056263,5,5.011123,5,0.206582,0.312934,0.138258,0.024816,-0.205293,-0.014503,0.52812409
81.67,0,4.955544,5,-0.592718,5,4.846301,5,9.978859,10,30.781174,5,5.014341,5,10.002742,10,0.170808,0.26008,0.222051,0.01837,-0.302299,-0.04802,0.733500753
30.75,0,9.989543,10,-0.594071,5,10.057781,10,5.040146,5,30.833099,10,5.058592,5,5.01391,5,0.196913,0.292631,0.116988,0.022882,-0.174998,-0.014503,0.394925082
70.41,0,9.289208,10,-0.595424,5,10.144433,10,9.959839,10,30.528969,10,10.040334,10,4.924724,5,0.177254,0.268137,0.176287,0.019015,-0.257502,-0.040607,0.771242896
92.05,0,5.01017,5,-0.581892,10,5.041267,5,5.030636,5,31.053161,10,4.998038,5,9.980445,10,0.171453,0.260403,0.218184,0.018048,-0.297787,-0.04383,0.416056677
94.84,0,10.003549,10,-0.594071,5,10.014455,10,4.998937,5,30.838044,10,4.87693,5,10.008316,10,0.169519,0.256857,0.210771,0.019015,-0.288119,-0.027394,0.66026341
137.781,0,10.037165,10,-0.600837,10,9.906141,10,9.975689,10,30.679798,10,9.998412,10,10.019464,10,0.158562,0.244611,0.239454,0.016436,-0.328081,-0.041252,0.295775631
108.96,0,10.037165,10,-0.587305,10,4.840111,5,5.185961,5,30.823209,5,9.984438,10,9.991593,10,0.162107,0.248156,0.233976,0.017081,-0.322603,-0.042219,0.138376766
92.95,0,10.013354,10,-0.584598,10,5.081498,5,4.929199,5,30.894914,10,5.105172,5,10.033399,10,0.166941,0.253635,0.212705,0.018048,-0.291986,-0.034162,0.005609576
11.68,0,5.008769,5,-0.568359,10,5.16196,5,5.024296,5,31.273222,5,4.958445,5,4.924724,5,0.195302,0.299721,0.149216,0.022882,-0.214639,-0.034162,0.441046919
137.201,0,10.000748,10,-0.603543,10,9.97113,10,9.963009,10,30.556168,10,9.998412,10,10.050122,10,0.159529,0.2459,0.240099,0.017725,-0.329693,-0.040607,0.773787722
61.92,0,5.035382,5,-0.599484,5,9.946372,10,5.017956,5,30.526496,10,9.958818,10,5.01391,5,0.183055,0.278773,0.178543,0.018692,-0.259758,-0.043508,0.745494015
105.78,0,4.984958,5,-0.594071,5,4.985562,5,4.970408,5,30.939421,5,10.02636,10,9.997167,10,0.166297,0.255891,0.233009,0.01837,-0.317446,-0.052854,0.560748554
59.23,0,9.958728,10,-0.587305,5,5.022699,5,5.043316,5,30.54875,10,10.038005,10,4.949808,5,0.177899,0.272005,0.173709,0.01837,-0.254279,-0.037062,0.040426372
52.36,0,9.163147,10,-0.594071,10,4.827733,5,9.909121,10,30.318798,5,9.772498,10,4.9944,5,0.178865,0.272005,0.177254,0.01837,-0.256857,-0.043186,0.27264523
0.48,0,2.026757,2,-0.201632,2,1.90324,2,2.165043,2,10.797723,2,2.007599,2,2.120947,2,0.0593,0.080892,0.058655,0.004512,-0.077992,-0.024171,0.651482683
108.03,0,4.987759,5,-0.590011,10,4.880343,5,4.948218,5,30.917167,5,9.956489,10,10.030612,10,0.164685,0.254279,0.239132,0.016759,-0.325825,-0.053176,0.025031196
83.29,0,9.695402,5,-0.595424,10,5.028888,5,9.991539,10,30.798483,5,5.140107,5,9.999955,10,0.166619,0.252668,0.215928,0.017725,-0.296498,-0.037384,0.672565757
27.44,0,5.342127,5,-0.595424,10,5.028888,5,5.290568,5,30.991346,10,5.03996,5,5.072438,5,0.200136,0.29682,0.123756,0.023526,-0.181444,-0.028361,0.861869216
87.29,0,9.881691,5,-0.594071,10,9.91852,10,9.991539,10,30.709469,5,5.072566,5,9.983232,10,0.168553,0.254924,0.213672,0.019337,-0.290697,-0.031261,0.917997295
82.29,0,5.057792,10,-0.592718,5,4.973184,5,9.982029,10,30.842989,5,4.972419,5,9.986019,10,0.171131,0.259758,0.222373,0.018692,-0.302943,-0.047053,0.392216768
27.91,0,4.996163,5,-0.600837,10,4.970089,5,4.960898,5,30.988873,10,5.03996,5,4.891279,5,0.198525,0.295531,0.124078,0.02256,-0.1837,-0.030294,0.1370949
67.5,0,5.181051,5,-0.596777,10,4.985562,5,10.089806,10,30.622928,10,10.07294,10,5.055716,5,0.179188,0.271682,0.182088,0.019015,-0.26008,-0.05092,0.994323809
47.18,0,10.119805,10,-0.592718,5,10.036118,10,5.024296,5,30.531442,5,9.942515,10,4.960956,5,0.182733,0.278773,0.172098,0.020304,-0.252023,-0.033517,0.188894193
53.4,0,5.546624,5,-0.599484,5,9.522397,10,9.978859,10,30.430065,5,9.996083,10,4.9944,5,0.183055,0.277483,0.177254,0.019981,-0.254601,-0.044152,0.346698381
98.76,0,10.020357,10,-0.592718,5,4.988657,5,9.959839,10,30.860298,10,4.832679,5,9.986019,10,0.166297,0.251701,0.213027,0.018048,-0.291341,-0.036095,0.728117504
37.67,0,4.998964,5,-0.596777,5,10.008266,10,10.035917,10,30.96662,10,5.025986,5,5.111457,5,0.196913,0.292631,0.122144,0.023526,-0.179188,-0.02965,0.310686426
43.06,0,10.02596,10,-0.588658,5,5.044362,5,4.919689,5,30.749031,5,9.944844,10,5.005549,5,0.181444,0.277161,0.173065,0.019337,-0.251056,-0.037707,0.744150125
116.41,0,9.404062,10,-0.59813,10,4.790596,5,9.680888,10,30.761394,5,9.881961,10,9.921917,10,0.159851,0.247834,0.24171,0.016759,-0.32937,-0.04802,0.329330532
108.31,0,6.731588,10,-0.588658,10,4.812259,5,4.88482,5,30.828154,5,9.958818,10,9.958149,10,0.165007,0.253635,0.238165,0.017725,-0.327115,-0.053176,0.705838317
134.35,0,8.639297,10,-0.599484,5,9.903046,10,9.842553,10,30.630346,10,9.958818,10,9.941426,10,0.160173,0.247189,0.243644,0.017081,-0.332593,-0.045764,0.463421793
37.5,0,5.146034,5,-0.60219,5,9.943277,10,10.026408,10,30.956729,10,5.009683,5,5.072438,5,0.198202,0.292308,0.1215,0.023526,-0.177254,-0.028683,0.353727171
7.93,0,1.997343,2,-0.51017,2,1.952755,2,1.927301,2,31.013599,2,2.002941,2,1.956511,2,0.197558,0.306166,0.12859,0.022237,-0.183378,-0.051243,0.639815928
82.94,0,10.014755,10,-0.595424,5,5.100066,5,10.001048,10,30.8059,5,5.135449,5,10.008316,10,0.167586,0.25299,0.217539,0.01837,-0.296176,-0.037062,0.134060502
123.2,0,9.974135,10,-0.590011,5,5.041267,5,4.989427,5,30.914695,10,10.000741,10,10.072418,10,0.160495,0.247834,0.238487,0.017725,-0.325503,-0.043508,0.719980712
66.03,0,5.03118,5,-0.591364,5,4.973184,5,10.035917,10,30.536387,10,10.047321,10,5.036206,5,0.178865,0.272327,0.181766,0.017725,-0.262658,-0.052209,0.043292635
18.33,0,7.342278,10,-0.614369,5,4.926763,5,9.95033,10,31.011126,5,4.883917,5,4.880131,5,0.199491,0.297143,0.129879,0.023204,-0.190145,-0.032873,0.26038592
106.83,0,10.020357,10,-0.595424,5,5.084593,5,4.954558,5,30.847935,5,10.024031,10,10.019464,10,0.161785,0.2488,0.231075,0.017403,-0.317768,-0.041896,0.721385764
12.26,0,4.986358,5,-0.634668,10,5.007225,5,5.021126,5,31.21388,5,5.032973,5,4.988826,5,0.194013,0.298432,0.148249,0.02256,-0.214316,-0.034162,0.496848755
118.7,0,9.995145,10,-0.60625,5,10.057781,10,10.032747,10,30.73914,5,9.993754,10,10.008316,10,0.160495,0.247834,0.237521,0.015792,-0.328081,-0.042863,0.911838215
137.341,0,10.011953,10,-0.600837,10,10.042308,10,10.051767,10,30.697106,10,10.047321,10,10.072418,10,0.159851,0.246544,0.239777,0.016436,-0.328081,-0.041252,0.115718209
76.01,0,4.996163,5,-0.585951,10,4.988657,5,5.002107,5,30.894914,5,4.99338,5,9.997167,10,0.172742,0.263948,0.221407,0.018692,-0.301332,-0.047697,0.097372561
68.11,0,4.867302,5,-0.584598,10,5.004131,5,10.001048,10,30.67238,10,10.012386,10,5.072438,5,0.179832,0.272971,0.182411,0.019981,-0.260725,-0.052209,0.245264184
78.52,0,10.048371,10,-0.59813,5,9.992792,10,4.748514,5,30.692161,5,4.918852,5,9.960936,10,0.170808,0.259113,0.213672,0.019015,-0.29392,-0.031261,0.155262618
38.85,0,9.96293,10,-0.600837,5,9.983508,10,9.991539,10,30.867715,10,4.984064,5,4.910789,5,0.194657,0.288763,0.115699,0.02256,-0.171131,-0.01837,0.405655464
18.62,0,9.955926,10,-0.611663,5,4.750365,5,9.975689,10,30.998763,5,5.000367,5,5.002762,5,0.196269,0.291986,0.124722,0.022882,-0.184344,-0.023849,0.654471326
115.66,0,4.998964,5,-0.599484,10,4.966994,5,10.102485,10,30.917167,5,10.058966,10,10.038973,10,0.163718,0.252023,0.245255,0.017725,-0.333238,-0.054788,0.88770815
17.33,0,7.34508,5,-0.614369,5,7.727469,5,7.851851,10,31.114976,5,5.053934,5,4.999975,5,0.201103,0.3052,0.133746,0.023849,-0.199492,-0.008702,0.498154087
14.46,0,9.668789,10,-0.617076,5,10.073255,10,5.084524,5,31.04327,5,4.907207,5,5.04178,5,0.203036,0.309711,0.136002,0.024816,-0.202392,-0.007735,0.929717533
108.7,0,9.98394,10,-0.590011,10,4.91129,5,4.922859,5,30.833099,5,10.00307,10,9.882898,10,0.161462,0.247189,0.233976,0.016759,-0.321636,-0.042863,0.006087513
131.12,0,9.988142,10,-0.595424,5,5.007225,5,10.045427,10,30.808373,10,10.019373,10,9.997167,10,0.158562,0.242677,0.242033,0.017081,-0.33066,-0.045764,0.802991354
2.71,0,2.025356,2,-0.516936,2,2.064165,2,1.993868,2,30.533914,2,1.98198,2,1.987169,2,0.192079,0.296498,0.127945,0.020304,-0.185311,-0.049953,0.254861198
114.91,0,9.985341,10,-0.60219,5,4.954615,5,9.997878,10,30.771284,5,10.00307,10,9.991593,10,0.160818,0.246867,0.239777,0.016759,-0.32937,-0.046086,0.261489373
49.86,0,4.959746,5,-0.591364,5,4.985562,5,10.013728,10,30.585839,5,10.047321,10,5.011123,5,0.183377,0.278773,0.179832,0.019659,-0.261047,-0.050598,0.072820574
24.18,0,4.993362,5,-0.608956,10,9.878288,10,9.94399,10,30.885024,5,5.01667,5,5.064077,5,0.200781,0.299076,0.124078,0.023526,-0.182411,-0.028361,0.857013333
80.91,0,10.017556,10,-0.591364,10,9.986603,10,5.005277,5,30.761394,5,4.918852,5,10.008316,10,0.169842,0.259113,0.21206,0.018692,-0.291986,-0.029005,0.690223711
117.12,0,10.04697,10,-0.599484,10,5.090782,5,10.026408,10,30.828154,5,10.021702,10,10.033399,10,0.158562,0.245578,0.240099,0.017081,-0.328726,-0.045764,0.326257809
86.68,0,9.993745,10,-0.592718,5,10.07016,10,10.010558,10,30.731722,5,4.881588,5,10.022251,10,0.167263,0.255568,0.214961,0.018692,-0.293597,-0.032873,0.282526138
55.67,0,4.977954,5,-0.59813,10,10.005171,10,10.054937,10,30.42512,5,10.035676,10,5.06129,5,0.185633,0.279095,0.179188,0.019981,-0.258147,-0.047053,0.339039812
77.31,0,8.492227,5,-0.588658,5,7.45823,10,5.106714,5,30.751503,5,4.963103,5,9.991593,10,0.169519,0.257502,0.215606,0.018048,-0.295853,-0.035773,0.896145775
15.2,0,10.013354,10,-0.621135,5,10.169191,10,5.116223,5,31.025962,5,5.023657,5,4.988826,5,0.202714,0.3081,0.132457,0.024816,-0.200136,-0.003867,0.690845193
54.69,0,9.930714,10,-0.603543,5,10.002077,10,10.010558,10,30.308908,5,10.000741,10,5.025058,5,0.181766,0.273938,0.173709,0.019981,-0.251701,-0.035451,0.716444304
86.44,0,9.73322,10,-0.599484,5,10.011361,10,9.93448,10,30.642709,5,4.851311,5,9.983232,10,0.167586,0.254279,0.214639,0.018048,-0.294564,-0.034484,0.644930865
19.1,0,10.002149,10,-0.608956,5,5.093877,5,10.026408,10,30.993818,5,4.925839,5,4.927511,5,0.195946,0.292308,0.123433,0.022882,-0.181444,-0.023526,0.808921111
56.82,0,9.997947,10,-0.599484,10,9.980414,10,9.978859,10,30.303962,5,10.005399,10,4.882918,5,0.180155,0.272649,0.172742,0.019337,-0.250734,-0.036095,0.073922822
13.66,0,5.01157,5,-0.617076,5,9.968035,10,4.983087,5,31.107558,5,5.03996,5,5.022271,5,0.204003,0.311967,0.139225,0.024493,-0.207226,-0.014825,0.607172922
104.64,0,9.96293,10,-0.60219,10,9.921614,10,9.94716,10,30.79601,10,4.835008,5,9.860602,10,0.167263,0.254279,0.209805,0.017403,-0.288763,-0.030939,0.583426652
17.13,0,10.055374,10,-0.604897,10,9.896857,10,5.084524,5,31.107558,5,5.03996,5,5.016697,5,0.202392,0.3081,0.131813,0.02546,-0.19788,-0.003867,0.378505249
84.8,0,10.032963,10,-0.588658,10,5.035078,5,10.029577,10,30.830626,5,4.881588,5,10.01389,10,0.166297,0.253312,0.216572,0.018048,-0.294564,-0.036418,0.413615256
